Datum;Eröffnung;Hoch;Tief;Schluss;Währung;Volumen
10.07.2009;934,78;934,78;934,78;934,78;Pkt.;0
13.07.2009;945,72;945,72;945,72;945,72;Pkt.;0
14.07.2009;972,24;972,24;972,24;972,24;Pkt.;0
15.07.2009;980,58;980,58;980,58;980,58;Pkt.;0
16.07.2009;982,50;982,50;982,50;982,50;Pkt.;0
17.07.2009;995,67;995,67;995,67;995,67;Pkt.;0
20.07.2009;1.004,78;1.004,78;1.004,78;1.004,78;Pkt.;0
21.07.2009;1.005,29;1.005,29;1.005,29;1.005,29;Pkt.;0
22.07.2009;1.024,71;1.024,71;1.024,71;1.024,71;Pkt.;0
23.07.2009;1.027,49;1.027,49;1.027,49;1.027,49;Pkt.;0
24.07.2009;1.032,26;1.032,26;1.032,26;1.032,26;Pkt.;0
27.07.2009;1.028,21;1.028,21;1.028,21;1.028,21;Pkt.;0
28.07.2009;1.023,42;1.023,42;1.023,42;1.023,42;Pkt.;0
29.07.2009;1.038,79;1.038,79;1.038,79;1.038,79;Pkt.;0
30.07.2009;1.044,75;1.044,75;1.044,75;1.044,75;Pkt.;0
31.07.2009;1.065,59;1.065,59;1.065,59;1.065,59;Pkt.;0
03.08.2009;1.066,80;1.066,80;1.066,80;1.066,80;Pkt.;0
04.08.2009;1.061,64;1.061,64;1.061,64;1.061,64;Pkt.;0
05.08.2009;1.059,24;1.059,24;1.059,24;1.059,24;Pkt.;0
06.08.2009;1.063,21;1.063,21;1.063,21;1.063,21;Pkt.;0
07.08.2009;1.060,15;1.060,15;1.060,15;1.060,15;Pkt.;0
10.08.2009;1.049,34;1.049,34;1.049,34;1.049,34;Pkt.;0
11.08.2009;1.058,58;1.058,58;1.058,58;1.058,58;Pkt.;0
13.08.2009;1.071,06;1.071,06;1.071,06;1.071,06;Pkt.;0
14.08.2009;1.063,98;1.063,98;1.063,98;1.063,98;Pkt.;0
17.08.2009;1.034,28;1.034,28;1.034,28;1.034,28;Pkt.;0
18.08.2009;1.045,12;1.045,12;1.045,12;1.045,12;Pkt.;0
19.08.2009;1.050,65;1.050,65;1.050,65;1.050,65;Pkt.;0
20.08.2009;1.063,12;1.063,12;1.063,12;1.063,12;Pkt.;0
21.08.2009;1.080,57;1.080,57;1.080,57;1.080,57;Pkt.;0
24.08.2009;1.087,77;1.087,77;1.087,77;1.087,77;Pkt.;0
25.08.2009;1.090,66;1.090,66;1.090,66;1.090,66;Pkt.;0
26.08.2009;1.086,61;1.086,61;1.086,61;1.086,61;Pkt.;0
27.08.2009;1.085,78;1.085,78;1.085,78;1.085,78;Pkt.;0
28.08.2009;1.094,09;1.094,09;1.094,09;1.094,09;Pkt.;0
31.08.2009;1.085,60;1.085,60;1.085,60;1.085,60;Pkt.;0
01.09.2009;1.066,63;1.066,63;1.066,63;1.066,63;Pkt.;0
02.09.2009;1.058,95;1.058,95;1.058,95;1.058,95;Pkt.;0
03.09.2009;1.064,26;1.064,26;1.064,26;1.064,26;Pkt.;0
04.09.2009;1.075,41;1.085,24;1.075,41;1.085,24;Pkt.;0
08.09.2009;1.098,55;1.098,55;1.098,55;1.098,55;Pkt.;0
09.09.2009;1.106,31;1.106,31;1.106,31;1.106,31;Pkt.;0
10.09.2009;1.114,80;1.114,80;1.114,80;1.114,80;Pkt.;0
11.09.2009;1.119,23;1.119,23;1.119,23;1.119,23;Pkt.;0
14.09.2009;1.118,31;1.118,31;1.118,31;1.118,31;Pkt.;0
15.09.2009;1.119,90;1.119,90;1.119,90;1.119,90;Pkt.;0
16.09.2009;1.138,33;1.138,33;1.138,33;1.138,33;Pkt.;0
17.09.2009;1.142,29;1.142,29;1.142,29;1.142,29;Pkt.;0
18.09.2009;1.139,43;1.139,43;1.139,43;1.139,43;Pkt.;0
21.09.2009;1.130,87;1.130,87;1.130,87;1.130,87;Pkt.;0
22.09.2009;1.143,39;1.143,39;1.143,39;1.143,39;Pkt.;0
23.09.2009;1.137,89;1.137,89;1.137,89;1.137,89;Pkt.;0
24.09.2009;1.122,93;1.122,93;1.122,93;1.122,93;Pkt.;0
25.09.2009;1.115,40;1.115,40;1.115,40;1.115,40;Pkt.;0
28.09.2009;1.127,60;1.127,60;1.127,60;1.127,60;Pkt.;0
29.09.2009;1.125,57;1.125,57;1.125,57;1.125,57;Pkt.;0
30.09.2009;1.126,99;1.126,99;1.126,99;1.126,99;Pkt.;0
01.10.2009;1.102,04;1.102,04;1.102,04;1.102,04;Pkt.;0
02.10.2009;1.088,90;1.088,90;1.088,90;1.088,90;Pkt.;0
05.10.2009;1.099,44;1.099,44;1.099,44;1.099,44;Pkt.;0
06.10.2009;1.121,63;1.121,63;1.121,63;1.121,63;Pkt.;0
07.10.2009;1.122,97;1.122,97;1.122,97;1.122,97;Pkt.;0
08.10.2009;1.137,59;1.137,59;1.137,59;1.137,59;Pkt.;0
09.10.2009;1.139,84;1.139,84;1.139,84;1.139,84;Pkt.;0
12.10.2009;1.145,93;1.145,93;1.145,93;1.145,93;Pkt.;0
13.10.2009;1.142,15;1.142,15;1.142,15;1.142,15;Pkt.;0
14.10.2009;1.162,57;1.162,57;1.162,57;1.162,57;Pkt.;0
15.10.2009;1.166,65;1.166,65;1.166,65;1.166,65;Pkt.;0
16.10.2009;1.156,20;1.156,20;1.156,20;1.156,20;Pkt.;0
19.10.2009;1.170,64;1.170,64;1.170,64;1.170,64;Pkt.;0
20.10.2009;1.166,03;1.166,03;1.166,03;1.166,03;Pkt.;0
21.10.2009;1.163,52;1.163,52;1.163,52;1.163,52;Pkt.;0
22.10.2009;1.163,50;1.163,50;1.163,50;1.163,50;Pkt.;0
23.10.2009;1.153,42;1.153,42;1.153,42;1.153,42;Pkt.;0
26.10.2009;1.139,87;1.139,87;1.139,87;1.139,87;Pkt.;0
27.10.2009;1.131,44;1.131,44;1.131,44;1.131,44;Pkt.;0
28.10.2009;1.108,97;1.108,97;1.108,97;1.108,97;Pkt.;0
29.10.2009;1.127,81;1.127,81;1.127,81;1.127,81;Pkt.;0
30.10.2009;1.106,17;1.106,17;1.106,17;1.106,17;Pkt.;0
02.11.2009;1.109,24;1.109,24;1.109,24;1.109,24;Pkt.;0
03.11.2009;1.104,09;1.104,09;1.104,09;1.104,09;Pkt.;0
04.11.2009;1.115,33;1.115,33;1.115,33;1.115,33;Pkt.;0
05.11.2009;1.128,34;1.128,34;1.128,34;1.128,34;Pkt.;0
06.11.2009;1.132,19;1.132,19;1.132,19;1.132,19;Pkt.;0
09.11.2009;1.157,71;1.157,71;1.157,71;1.157,71;Pkt.;0
10.11.2009;1.156,84;1.156,84;1.156,84;1.156,84;Pkt.;0
11.11.2009;1.162,16;1.162,16;1.162,16;1.162,16;Pkt.;0
12.11.2009;1.152,50;1.152,50;1.152,50;1.152,50;Pkt.;0
13.11.2009;1.158,26;1.158,26;1.158,26;1.158,26;Pkt.;0
16.11.2009;1.175,40;1.175,40;1.175,40;1.175,40;Pkt.;0
17.11.2009;1.169,56;1.169,56;1.169,56;1.169,56;Pkt.;0
18.11.2009;1.171,54;1.171,54;1.171,54;1.171,54;Pkt.;0
19.11.2009;1.151,98;1.151,98;1.151,98;1.151,98;Pkt.;0
20.11.2009;1.145,72;1.145,72;1.145,72;1.145,72;Pkt.;0
23.11.2009;1.165,83;1.165,83;1.165,83;1.165,83;Pkt.;0
24.11.2009;1.160,14;1.160,14;1.160,14;1.160,14;Pkt.;0
25.11.2009;1.170,71;1.170,71;1.154,87;1.154,87;Pkt.;0
27.11.2009;1.144,58;1.144,58;1.144,58;1.144,58;Pkt.;0
30.11.2009;1.149,01;1.149,01;1.149,01;1.149,01;Pkt.;0
01.12.2009;1.171,94;1.171,94;1.171,94;1.171,94;Pkt.;0
02.12.2009;1.173,86;1.173,86;1.173,86;1.173,86;Pkt.;0
03.12.2009;1.170,57;1.170,57;1.170,57;1.170,57;Pkt.;0
04.12.2009;1.168,90;1.168,90;1.168,90;1.168,90;Pkt.;0
07.12.2009;1.165,33;1.165,33;1.165,33;1.165,33;Pkt.;0
08.12.2009;1.151,38;1.151,38;1.151,38;1.151,38;Pkt.;0
09.12.2009;1.148,94;1.148,94;1.148,94;1.148,94;Pkt.;0
10.12.2009;1.154,07;1.154,07;1.154,07;1.154,07;Pkt.;0
11.12.2009;1.155,54;1.155,54;1.155,54;1.155,54;Pkt.;0
14.12.2009;1.164,87;1.164,87;1.164,87;1.164,87;Pkt.;0
15.12.2009;1.157,84;1.157,84;1.157,84;1.157,84;Pkt.;0
16.12.2009;1.165,71;1.165,71;1.165,71;1.165,71;Pkt.;0
17.12.2009;1.145,38;1.145,38;1.145,38;1.145,38;Pkt.;0
18.12.2009;1.144,11;1.144,11;1.144,11;1.144,11;Pkt.;0
21.12.2009;1.155,79;1.155,79;1.155,79;1.155,79;Pkt.;0
22.12.2009;1.159,32;1.159,32;1.159,32;1.159,32;Pkt.;0
23.12.2009;1.166,32;1.166,32;1.166,32;1.166,32;Pkt.;0
24.12.2009;1.172,16;1.172,16;1.171,56;1.171,56;Pkt.;0
28.12.2009;1.176,35;1.176,35;1.176,35;1.176,35;Pkt.;0
29.12.2009;1.177,97;1.177,97;1.177,97;1.177,97;Pkt.;0
30.12.2009;1.171,29;1.171,29;1.171,29;1.171,29;Pkt.;0
31.12.2009;1.168,47;1.168,47;1.168,47;1.168,47;Pkt.;0
04.01.2010;1.189,39;1.189,39;1.189,39;1.189,39;Pkt.;0
05.01.2010;1.192,89;1.192,89;1.192,89;1.192,89;Pkt.;0
06.01.2010;1.193,52;1.193,52;1.193,52;1.193,52;Pkt.;0
07.01.2010;1.192,91;1.192,91;1.192,91;1.192,91;Pkt.;0
08.01.2010;1.198,26;1.198,26;1.198,26;1.198,26;Pkt.;0
11.01.2010;1.207,22;1.207,22;1.207,22;1.207,22;Pkt.;0
12.01.2010;1.199,34;1.199,34;1.199,34;1.199,34;Pkt.;0
13.01.2010;1.201,61;1.201,61;1.201,61;1.201,61;Pkt.;0
14.01.2010;1.207,98;1.207,98;1.207,98;1.207,98;Pkt.;0
15.01.2010;1.195,66;1.198,22;1.195,66;1.198,22;Pkt.;0
19.01.2010;1.203,33;1.203,33;1.203,33;1.203,33;Pkt.;0
20.01.2010;1.184,49;1.184,49;1.184,49;1.184,49;Pkt.;0
21.01.2010;1.166,93;1.166,93;1.166,93;1.166,93;Pkt.;0
22.01.2010;1.149,89;1.149,89;1.149,89;1.149,89;Pkt.;0
25.01.2010;1.148,99;1.148,99;1.148,99;1.148,99;Pkt.;0
26.01.2010;1.143,44;1.143,44;1.143,44;1.143,44;Pkt.;0
27.01.2010;1.140,28;1.140,28;1.140,28;1.140,28;Pkt.;0
28.01.2010;1.128,32;1.128,32;1.128,32;1.128,32;Pkt.;0
29.01.2010;1.119,54;1.119,54;1.119,54;1.119,54;Pkt.;0
01.02.2010;1.129,29;1.129,29;1.129,29;1.129,29;Pkt.;0
02.02.2010;1.144,96;1.144,96;1.144,96;1.144,96;Pkt.;0
03.02.2010;1.138,91;1.138,91;1.138,91;1.138,91;Pkt.;0
04.02.2010;1.106,37;1.106,37;1.106,37;1.106,37;Pkt.;0
05.02.2010;1.095,48;1.095,48;1.095,48;1.095,48;Pkt.;0
08.02.2010;1.092,63;1.092,63;1.092,63;1.092,63;Pkt.;0
09.02.2010;1.101,18;1.101,18;1.101,18;1.101,18;Pkt.;0
10.02.2010;1.101,44;1.101,44;1.101,44;1.101,44;Pkt.;0
11.02.2010;1.108,27;1.108,27;1.108,27;1.108,27;Pkt.;0
12.02.2010;1.107,32;1.107,42;1.107,32;1.107,42;Pkt.;0
16.02.2010;1.124,86;1.124,86;1.124,86;1.124,86;Pkt.;0
17.02.2010;1.133,79;1.133,79;1.133,79;1.133,79;Pkt.;0
18.02.2010;1.138,94;1.138,94;1.138,94;1.138,94;Pkt.;0
19.02.2010;1.134,45;1.134,45;1.134,45;1.134,45;Pkt.;0
22.02.2010;1.139,82;1.139,82;1.139,82;1.139,82;Pkt.;0
23.02.2010;1.128,52;1.128,52;1.128,52;1.128,52;Pkt.;0
24.02.2010;1.133,20;1.133,20;1.133,20;1.133,20;Pkt.;0
25.02.2010;1.124,02;1.124,02;1.124,02;1.124,02;Pkt.;0
26.02.2010;1.133,35;1.133,35;1.133,35;1.133,35;Pkt.;0
01.03.2010;1.140,59;1.140,59;1.140,59;1.140,59;Pkt.;0
02.03.2010;1.149,39;1.149,39;1.149,39;1.149,39;Pkt.;0
03.03.2010;1.157,37;1.157,37;1.157,37;1.157,37;Pkt.;0
04.03.2010;1.155,60;1.155,60;1.155,60;1.155,60;Pkt.;0
05.03.2010;1.170,46;1.170,46;1.170,46;1.170,46;Pkt.;0
08.03.2010;1.174,70;1.174,70;1.174,70;1.174,70;Pkt.;0
09.03.2010;1.174,11;1.174,11;1.174,11;1.174,11;Pkt.;0
10.03.2010;1.180,32;1.180,32;1.180,32;1.180,32;Pkt.;0
11.03.2010;1.182,69;1.182,69;1.182,69;1.182,69;Pkt.;0
12.03.2010;1.187,37;1.187,37;1.187,37;1.187,37;Pkt.;0
15.03.2010;1.181,99;1.181,99;1.181,99;1.181,99;Pkt.;0
16.03.2010;1.193,73;1.193,73;1.193,73;1.193,73;Pkt.;0
17.03.2010;1.202,51;1.202,51;1.202,51;1.202,51;Pkt.;0
18.03.2010;1.196,71;1.196,71;1.196,71;1.196,71;Pkt.;0
19.03.2010;1.190,78;1.190,78;1.190,78;1.190,78;Pkt.;0
22.03.2010;1.193,45;1.193,45;1.193,45;1.193,45;Pkt.;0
23.03.2010;1.200,86;1.200,86;1.200,86;1.200,86;Pkt.;0
24.03.2010;1.190,33;1.190,33;1.190,33;1.190,33;Pkt.;0
25.03.2010;1.191,75;1.191,75;1.191,75;1.191,75;Pkt.;0
26.03.2010;1.193,41;1.193,41;1.193,41;1.193,41;Pkt.;0
29.03.2010;1.200,62;1.200,62;1.200,62;1.200,62;Pkt.;0
30.03.2010;1.201,10;1.201,10;1.201,10;1.201,10;Pkt.;0
31.03.2010;1.200,53;1.200,53;1.200,53;1.200,53;Pkt.;0
01.04.2010;1.212,14;1.212,76;1.212,14;1.212,76;Pkt.;0
05.04.2010;1.217,36;1.217,36;1.217,36;1.217,36;Pkt.;0
06.04.2010;1.218,12;1.218,12;1.218,12;1.218,12;Pkt.;0
07.04.2010;1.213,33;1.213,33;1.213,33;1.213,33;Pkt.;0
08.04.2010;1.211,27;1.211,27;1.211,27;1.211,27;Pkt.;0
09.04.2010;1.223,32;1.223,32;1.223,32;1.223,32;Pkt.;0
12.04.2010;1.229,35;1.229,35;1.229,35;1.229,35;Pkt.;0
13.04.2010;1.226,01;1.226,01;1.226,01;1.226,01;Pkt.;0
14.04.2010;1.239,31;1.239,31;1.239,31;1.239,31;Pkt.;0
15.04.2010;1.241,70;1.241,70;1.241,70;1.241,70;Pkt.;0
16.04.2010;1.222,25;1.222,25;1.222,25;1.222,25;Pkt.;0
19.04.2010;1.217,51;1.217,51;1.217,51;1.217,51;Pkt.;0
20.04.2010;1.228,05;1.228,05;1.228,05;1.228,05;Pkt.;0
21.04.2010;1.225,37;1.225,37;1.225,37;1.225,37;Pkt.;0
22.04.2010;1.218,73;1.218,73;1.218,73;1.218,73;Pkt.;0
23.04.2010;1.225,38;1.225,38;1.225,38;1.225,38;Pkt.;0
26.04.2010;1.228,59;1.228,59;1.228,59;1.228,59;Pkt.;0
27.04.2010;1.202,49;1.202,49;1.202,49;1.202,49;Pkt.;0
28.04.2010;1.194,23;1.194,23;1.194,23;1.194,23;Pkt.;0
29.04.2010;1.208,26;1.208,26;1.208,26;1.208,26;Pkt.;0
30.04.2010;1.198,56;1.198,56;1.198,56;1.198,56;Pkt.;0
03.05.2010;1.202,32;1.202,32;1.202,32;1.202,32;Pkt.;0
04.05.2010;1.171,40;1.171,40;1.171,40;1.171,40;Pkt.;0
05.05.2010;1.157,86;1.157,86;1.157,86;1.157,86;Pkt.;0
06.05.2010;1.125,36;1.125,36;1.125,36;1.125,36;Pkt.;0
07.05.2010;1.099,58;1.099,58;1.099,58;1.099,58;Pkt.;0
10.05.2010;1.153,48;1.153,48;1.153,48;1.153,48;Pkt.;0
11.05.2010;1.144,89;1.144,89;1.144,89;1.144,89;Pkt.;0
12.05.2010;1.158,71;1.158,71;1.158,71;1.158,71;Pkt.;0
13.05.2010;1.152,64;1.152,64;1.152,64;1.152,64;Pkt.;0
14.05.2010;1.123,78;1.123,78;1.123,78;1.123,78;Pkt.;0
17.05.2010;1.116,02;1.116,02;1.116,02;1.116,02;Pkt.;0
18.05.2010;1.111,91;1.111,91;1.111,91;1.111,91;Pkt.;0
19.05.2010;1.095,69;1.095,69;1.095,69;1.095,69;Pkt.;0
20.05.2010;1.063,61;1.063,61;1.063,61;1.063,61;Pkt.;0
21.05.2010;1.073,61;1.073,61;1.073,61;1.073,61;Pkt.;0
24.05.2010;1.064,01;1.064,01;1.064,01;1.064,01;Pkt.;0
25.05.2010;1.048,53;1.048,53;1.048,53;1.048,53;Pkt.;0
26.05.2010;1.053,25;1.053,25;1.053,25;1.053,25;Pkt.;0
27.05.2010;1.084,68;1.084,68;1.084,68;1.084,68;Pkt.;0
28.05.2010;1.080,30;1.080,30;1.079,80;1.079,80;Pkt.;0
01.06.2010;1.069,54;1.069,54;1.069,54;1.069,54;Pkt.;0
02.06.2010;1.079,22;1.079,22;1.079,22;1.079,22;Pkt.;0
03.06.2010;1.091,00;1.091,00;1.091,00;1.091,00;Pkt.;0
04.06.2010;1.060,27;1.060,27;1.060,27;1.060,27;Pkt.;0
07.06.2010;1.041,40;1.041,40;1.041,40;1.041,40;Pkt.;0
08.06.2010;1.045,48;1.045,48;1.045,48;1.045,48;Pkt.;0
09.06.2010;1.050,35;1.050,35;1.050,35;1.050,35;Pkt.;0
10.06.2010;1.075,33;1.075,33;1.075,33;1.075,33;Pkt.;0
11.06.2010;1.080,68;1.080,68;1.080,68;1.080,68;Pkt.;0
14.06.2010;1.091,22;1.091,22;1.091,22;1.091,22;Pkt.;0
15.06.2010;1.108,34;1.108,34;1.108,34;1.108,34;Pkt.;0
16.06.2010;1.111,11;1.111,11;1.111,11;1.111,11;Pkt.;0
17.06.2010;1.112,76;1.112,76;1.112,76;1.112,76;Pkt.;0
18.06.2010;1.115,35;1.115,35;1.115,35;1.115,35;Pkt.;0
21.06.2010;1.120,55;1.120,55;1.120,55;1.120,55;Pkt.;0
22.06.2010;1.105,21;1.105,21;1.105,21;1.105,21;Pkt.;0
23.06.2010;1.095,86;1.095,86;1.095,86;1.095,86;Pkt.;0
24.06.2010;1.082,40;1.082,40;1.082,40;1.082,40;Pkt.;0
25.06.2010;1.079,52;1.079,52;1.079,52;1.079,52;Pkt.;0
28.06.2010;1.082,59;1.082,59;1.082,59;1.082,59;Pkt.;0
29.06.2010;1.048,09;1.048,09;1.048,09;1.048,09;Pkt.;0
30.06.2010;1.041,32;1.041,32;1.041,32;1.041,32;Pkt.;0
01.07.2010;1.036,08;1.036,08;1.036,08;1.036,08;Pkt.;0
02.07.2010;1.036,62;1.036,62;1.033,74;1.033,74;Pkt.;0
06.07.2010;1.051,60;1.051,60;1.051,60;1.051,60;Pkt.;0
07.07.2010;1.071,75;1.071,75;1.071,75;1.071,75;Pkt.;0
08.07.2010;1.084,87;1.084,87;1.084,87;1.084,87;Pkt.;0
09.07.2010;1.091,53;1.091,53;1.091,53;1.091,53;Pkt.;0
12.07.2010;1.091,47;1.091,47;1.091,47;1.091,47;Pkt.;0
13.07.2010;1.109,01;1.109,01;1.109,01;1.109,01;Pkt.;0
14.07.2010;1.113,08;1.113,08;1.113,08;1.113,08;Pkt.;0
15.07.2010;1.113,12;1.113,12;1.113,12;1.113,12;Pkt.;0
16.07.2010;1.089,89;1.089,89;1.089,89;1.089,89;Pkt.;0
19.07.2010;1.089,31;1.089,31;1.089,31;1.089,31;Pkt.;0
20.07.2010;1.093,51;1.093,51;1.093,51;1.093,51;Pkt.;0
21.07.2010;1.088,38;1.088,38;1.088,38;1.088,38;Pkt.;0
22.07.2010;1.110,10;1.110,10;1.110,10;1.110,10;Pkt.;0
23.07.2010;1.117,45;1.117,45;1.117,45;1.117,45;Pkt.;0
26.07.2010;1.129,75;1.129,75;1.129,75;1.129,75;Pkt.;0
27.07.2010;1.130,92;1.130,92;1.130,92;1.130,92;Pkt.;0
28.07.2010;1.129,30;1.129,30;1.129,30;1.129,30;Pkt.;0
29.07.2010;1.128,23;1.128,23;1.128,23;1.128,23;Pkt.;0
30.07.2010;1.124,83;1.124,83;1.124,83;1.124,83;Pkt.;0
02.08.2010;1.152,17;1.152,17;1.152,17;1.152,17;Pkt.;0
03.08.2010;1.152,99;1.152,99;1.152,99;1.152,99;Pkt.;0
04.08.2010;1.152,50;1.152,50;1.152,50;1.152,50;Pkt.;0
05.08.2010;1.153,01;1.153,01;1.153,01;1.153,01;Pkt.;0
06.08.2010;1.152,25;1.152,25;1.152,25;1.152,25;Pkt.;0
09.08.2010;1.158,18;1.158,18;1.158,18;1.158,18;Pkt.;0
10.08.2010;1.145,36;1.145,36;1.145,36;1.145,36;Pkt.;0
11.08.2010;1.112,83;1.112,83;1.112,83;1.112,83;Pkt.;0
12.08.2010;1.106,07;1.106,07;1.106,07;1.106,07;Pkt.;0
13.08.2010;1.103,56;1.103,56;1.103,56;1.103,56;Pkt.;0
16.08.2010;1.106,21;1.106,21;1.106,21;1.106,21;Pkt.;0
17.08.2010;1.118,89;1.118,89;1.118,89;1.118,89;Pkt.;0
18.08.2010;1.119,66;1.119,66;1.119,66;1.119,66;Pkt.;0
19.08.2010;1.106,91;1.106,91;1.106,91;1.106,91;Pkt.;0
20.08.2010;1.093,78;1.093,78;1.093,78;1.093,78;Pkt.;0
23.08.2010;1.093,24;1.093,24;1.093,24;1.093,24;Pkt.;0
24.08.2010;1.079,04;1.079,04;1.079,04;1.079,04;Pkt.;0
25.08.2010;1.073,83;1.073,83;1.073,83;1.073,83;Pkt.;0
26.08.2010;1.077,34;1.077,34;1.077,34;1.077,34;Pkt.;0
27.08.2010;1.089,24;1.089,24;1.089,24;1.089,24;Pkt.;0
30.08.2010;1.083,62;1.083,62;1.083,62;1.083,62;Pkt.;0
31.08.2010;1.080,70;1.080,70;1.080,70;1.080,70;Pkt.;0
01.09.2010;1.111,52;1.111,52;1.111,52;1.111,52;Pkt.;0
02.09.2010;1.119,15;1.119,15;1.119,15;1.119,15;Pkt.;0
03.09.2010;1.131,49;1.136,22;1.131,49;1.136,22;Pkt.;0
07.09.2010;1.123,68;1.123,68;1.123,68;1.123,68;Pkt.;0
08.09.2010;1.128,59;1.128,59;1.128,59;1.128,59;Pkt.;0
09.09.2010;1.136,71;1.136,71;1.136,71;1.136,71;Pkt.;0
10.09.2010;1.139,02;1.139,02;1.139,02;1.139,02;Pkt.;0
13.09.2010;1.154,48;1.154,48;1.154,48;1.154,48;Pkt.;0
14.09.2010;1.158,16;1.158,16;1.158,16;1.158,16;Pkt.;0
15.09.2010;1.159,21;1.159,21;1.159,21;1.159,21;Pkt.;0
16.09.2010;1.157,08;1.157,08;1.157,08;1.157,08;Pkt.;0
17.09.2010;1.156,10;1.156,10;1.156,10;1.156,10;Pkt.;0
20.09.2010;1.171,56;1.171,56;1.171,56;1.171,56;Pkt.;0
21.09.2010;1.169,47;1.169,47;1.169,47;1.169,47;Pkt.;0
22.09.2010;1.170,55;1.170,55;1.170,55;1.170,55;Pkt.;0
23.09.2010;1.163,33;1.163,33;1.163,33;1.163,33;Pkt.;0
24.09.2010;1.183,03;1.183,03;1.183,03;1.183,03;Pkt.;0
27.09.2010;1.180,60;1.180,60;1.180,60;1.180,60;Pkt.;0
28.09.2010;1.184,13;1.184,13;1.184,13;1.184,13;Pkt.;0
29.09.2010;1.183,96;1.183,96;1.183,96;1.183,96;Pkt.;0
30.09.2010;1.179,19;1.179,19;1.179,19;1.179,19;Pkt.;0
01.10.2010;1.184,19;1.184,19;1.184,19;1.184,19;Pkt.;0
04.10.2010;1.175,35;1.175,35;1.175,35;1.175,35;Pkt.;0
05.10.2010;1.199,00;1.199,00;1.199,00;1.199,00;Pkt.;0
06.10.2010;1.205,33;1.205,33;1.205,33;1.205,33;Pkt.;0
07.10.2010;1.206,36;1.206,36;1.206,36;1.206,36;Pkt.;0
08.10.2010;1.209,77;1.209,77;1.209,77;1.209,77;Pkt.;0
11.10.2010;1.210,44;1.210,44;1.210,44;1.210,44;Pkt.;0
12.10.2010;1.207,82;1.207,82;1.207,82;1.207,82;Pkt.;0
13.10.2010;1.222,06;1.222,06;1.222,06;1.222,06;Pkt.;0
14.10.2010;1.226,07;1.226,07;1.226,07;1.226,07;Pkt.;0
15.10.2010;1.223,43;1.223,43;1.223,43;1.223,43;Pkt.;0
18.10.2010;1.227,86;1.227,86;1.227,86;1.227,86;Pkt.;0
19.10.2010;1.208,85;1.208,85;1.208,85;1.208,85;Pkt.;0
20.10.2010;1.221,86;1.221,86;1.221,86;1.221,86;Pkt.;0
21.10.2010;1.224,92;1.224,92;1.224,92;1.224,92;Pkt.;0
22.10.2010;1.222,96;1.222,96;1.222,96;1.222,96;Pkt.;0
25.10.2010;1.229,69;1.229,69;1.229,69;1.229,69;Pkt.;0
26.10.2010;1.223,80;1.223,80;1.223,80;1.223,80;Pkt.;0
27.10.2010;1.213,89;1.213,89;1.213,89;1.213,89;Pkt.;0
28.10.2010;1.221,35;1.221,35;1.221,35;1.221,35;Pkt.;0
29.10.2010;1.222,23;1.222,23;1.222,23;1.222,23;Pkt.;0
01.11.2010;1.223,31;1.223,31;1.223,31;1.223,31;Pkt.;0
02.11.2010;1.233,98;1.233,98;1.233,98;1.233,98;Pkt.;0
03.11.2010;1.233,94;1.233,94;1.233,94;1.233,94;Pkt.;0
04.11.2010;1.263,41;1.263,41;1.263,41;1.263,41;Pkt.;0
05.11.2010;1.264,73;1.264,73;1.264,73;1.264,73;Pkt.;0
08.11.2010;1.261,37;1.261,37;1.261,37;1.261,37;Pkt.;0
09.11.2010;1.258,77;1.258,77;1.258,77;1.258,77;Pkt.;0
10.11.2010;1.250,41;1.250,41;1.250,41;1.250,41;Pkt.;0
11.11.2010;1.248,13;1.248,13;1.248,13;1.248,13;Pkt.;0
12.11.2010;1.236,35;1.236,35;1.236,35;1.236,35;Pkt.;0
15.11.2010;1.235,37;1.235,37;1.235,37;1.235,37;Pkt.;0
16.11.2010;1.212,56;1.212,56;1.212,56;1.212,56;Pkt.;0
17.11.2010;1.214,58;1.214,58;1.214,58;1.214,58;Pkt.;0
18.11.2010;1.234,12;1.234,12;1.234,12;1.234,12;Pkt.;0
19.11.2010;1.235,33;1.235,33;1.235,33;1.235,33;Pkt.;0
22.11.2010;1.231,42;1.231,42;1.231,42;1.231,42;Pkt.;0
23.11.2010;1.210,65;1.210,65;1.210,65;1.210,65;Pkt.;0
24.11.2010;1.221,91;1.223,73;1.221,91;1.223,73;Pkt.;0
26.11.2010;1.210,36;1.210,36;1.210,36;1.210,36;Pkt.;0
29.11.2010;1.200,86;1.200,86;1.200,86;1.200,86;Pkt.;0
30.11.2010;1.193,56;1.193,56;1.193,56;1.193,56;Pkt.;0
01.12.2010;1.216,68;1.216,68;1.216,68;1.216,68;Pkt.;0
02.12.2010;1.237,41;1.237,41;1.237,41;1.237,41;Pkt.;0
03.12.2010;1.247,15;1.247,15;1.247,15;1.247,15;Pkt.;0
06.12.2010;1.244,75;1.244,75;1.244,75;1.244,75;Pkt.;0
07.12.2010;1.249,36;1.249,36;1.249,36;1.249,36;Pkt.;0
08.12.2010;1.246,56;1.246,56;1.246,56;1.246,56;Pkt.;0
09.12.2010;1.251,22;1.251,22;1.251,22;1.251,22;Pkt.;0
10.12.2010;1.256,52;1.256,52;1.256,52;1.256,52;Pkt.;0
